client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
157d90b43651d0534cbef4158c78f02baab021e074c733516910c13e25086fcede17b884711e96c63c095e9b5bfff1a1821f6431089fc71af1225d1bfb14efe1	common_voice_en_20566335.mp3	Its claims have been rejected, however, by mainstream science and academia.	10	0	twenties	male	German,south-west German,South German accent,Alemannic German Accent		en	
8a5e5f740af29edb507c207485b886701ed2333ccde5ed9fdaeb8090fd399b31a68a31a404f3031f4220a12ed25bd352fb4b9917846b0e2263fce71b58e0e849	common_voice_en_37184177.mp3	Its core competency is in fertiliser products.	8	0	twenties	female	United States English		en	
771bb09f65a789b82c4f187fca85ba0bb0e63b727878deef5de3034f022847d1e64f8d6a7b081cb9c8b81876c889ec10a1c16e591bf316a8468e6026d582718b	common_voice_en_34907312.mp3	Its county seat is Dunlap.	12	0			England English,southern english,sussex		en	
8308864c88b6df6ff45d803952f36b1c39b6835d7a71334405f1b340d2db9257edf52bd405807278f6dca161e01c79027982efeb44e62533a551c1b6f3ac8b25	common_voice_en_31965840.mp3	Its diet consist of zooplankton.	8	0			Mid-atlantic,England English,United States English		en	
8dfa1272da00db0261010aed9d0d967f02c8881cf66756a4924873ae572513f1ea3c8cf4562bd4c2de7e8dabb79375f8a0942fb44cf29d4c342a0745dda5b458	common_voice_en_32544172.mp3	Its exterior changes appear to be limited to touch buttons for volume and power.	14	0			England English,New Zealand English,Welsh English,Australian English,United States English,Mixed-Accent English		en	
88210089d9262ab8c82720b9fe302893cb76187827f51e85a06128268c96685be4c2653aac6703c85540375793c35ea12b2c0e48b861e0abb7607d8ef8d2b50e	common_voice_en_35194002.mp3	Its faculty holds at least a master's degree and a number with PhDs.	8	0	teens	male	India and South Asia (India, Pakistan, Sri Lanka),England English,United States English		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32365030.mp3	Its flowers are unisexual.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
fef8e80ac8a0e27d9385467578ea35721c9647042e261c2cbbf714d9c9fc391bf0b1eecbe4515e7e5e210e21202e0b4b263eb434bdff3c68e71160712f06f053	common_voice_en_31920711.mp3	Its investment paid off and the team returned from each successive event with medals.	8	0	thirties	female	United States English,England English,India and South Asia (India, Pakistan, Sri Lanka)		en	
620d1fad6518b9d5fae3393cbb8b8156c450b68e80846910296da646c7914181bc702627aea0b055dbf639de53fee27a681bf61ffeb1e4dbd86d26d8bdc4eee6	common_voice_en_37047419.mp3	Its large civil parish incorporates the former 'mining village' of Hersden and several hamlets.	10	0			United States English,Chicago ,Midwestern,Gen Z		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_33165563.mp3	Its leader was Nancy Steele.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
37135ee2431db835f9741c3f239738bb044eaeb094812fee82b10823229894f497c2f4c19ded5571486517db8293c14002ab8f9af920a403f9e090e3805057ff	common_voice_en_1474.mp3	Its lower end was still embedded.	36	3					en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_37267731.mp3	Its main building is a huge pyramid containing an entire city inside.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_32357777.mp3	Its native range is Peninsula Malaysia.	22	2	fifties	male	German English,Non native speaker		en	
c22f898fb5926c8a19a16b625d8ca2c42be99d3fb42c9259afc13b2e7328ddc920b0188a6324278d87eebdfaaff1c5ebb59f00e8bb9e6014676f03ff1f8647e4	common_voice_en_32639105.mp3	Its native range is southern Tropical America.	8	0			United States English,Canadian English,slight Brooklyn Accent		en	
8dfa1272da00db0261010aed9d0d967f02c8881cf66756a4924873ae572513f1ea3c8cf4562bd4c2de7e8dabb79375f8a0942fb44cf29d4c342a0745dda5b458	common_voice_en_32544323.mp3	Its pale pink flowers bloom from mid summer to early autumn.	14	0			England English,New Zealand English,Welsh English,Australian English,United States English,Mixed-Accent English		en	
73532cef33f34d1b6f64b013d2fa3c093a2828526a366a882eceb71fda4cb94d0e2a0ae029474df3ee98912615ce09892194e83cd22bc1445d9b3e77c5b08882	common_voice_en_30531601.mp3	Its structure proved to be more difficult to describe within the initial approach.	8	0	fourties	male	United States English,Midwestern,Minnesotan		en	
23155b3c9b54685ab85e13f624e6e07bd88f4280ce08d3e2cac43dc044c9aa8ca68d9cf70689d485319e8d91a60b6d25089f57ffb8156d07bff67d67f1a0a8e9	common_voice_en_32260158.mp3	Its tailfin is ovoid.	8	0	twenties	female	United States English,southern United States,New Orleans dialect		en	
157d90b43651d0534cbef4158c78f02baab021e074c733516910c13e25086fcede17b884711e96c63c095e9b5bfff1a1821f6431089fc71af1225d1bfb14efe1	common_voice_en_19277737.mp3	Its territory was part of the present-day German lands Lower Saxony and North Rhine-Westphalia.	10	0	twenties	male	German,south-west German,South German accent,Alemannic German Accent		en	
23155b3c9b54685ab85e13f624e6e07bd88f4280ce08d3e2cac43dc044c9aa8ca68d9cf70689d485319e8d91a60b6d25089f57ffb8156d07bff67d67f1a0a8e9	common_voice_en_32259896.mp3	Its use is widespread among numerous North African tribes.	8	0	twenties	female	United States English,southern United States,New Orleans dialect		en	
73532cef33f34d1b6f64b013d2fa3c093a2828526a366a882eceb71fda4cb94d0e2a0ae029474df3ee98912615ce09892194e83cd22bc1445d9b3e77c5b08882	common_voice_en_30531800.mp3	Its workload continued to grow as its competencies were expanded.	8	0	fourties	male	United States English,Midwestern,Minnesotan		en	
8dfa1272da00db0261010aed9d0d967f02c8881cf66756a4924873ae572513f1ea3c8cf4562bd4c2de7e8dabb79375f8a0942fb44cf29d4c342a0745dda5b458	common_voice_en_32544524.mp3	It’s different to Radiohead.	7	0			England English,New Zealand English,Welsh English,Australian English,United States English,Mixed-Accent English		en	
23155b3c9b54685ab85e13f624e6e07bd88f4280ce08d3e2cac43dc044c9aa8ca68d9cf70689d485319e8d91a60b6d25089f57ffb8156d07bff67d67f1a0a8e9	common_voice_en_32249373.mp3	It’s misappropriation or manipulation.	8	0	twenties	female	United States English,southern United States,New Orleans dialect		en	
5a6d51b5693bab919154a558233a579dd69f8290258c7c70a4c21d80523f0c3c8f88dcb970fa63156276cbd49da19f1d2f0e54447412804c20cd9a7e457034c5	common_voice_en_31767456.mp3	Ivrea hosted the event for the first time.	8	0	teens	female	United States English		en	
eed2f3f0cb735e94a3c5e421ac17fd04ca2ea77cd10e25fe66f94e095124b24ac8d138afe14b6e2f5d7f2d632d878c145c0acd9ddf66b3dfb8aec8411ad06039	common_voice_en_31098541.mp3	I’m not talking about my love for humanity.	8	0	twenties	male	Spanish,Foreign,Non-native		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32857180.mp3	I’m really looking forward to teaching them, especially teaching partial numbers	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
fa552041006acdb1700d1a4faca1565aa4190cc21242eb67cf459af1a7dc235ff7b65c6fd024e21419e84b3fc9246005b9614c0d41ff2745e6c05d4d79b53066	common_voice_en_20627877.mp3	James T. Hodgson, Junior in command.	9	0	fourties	male	Liverpool English,Lancashire English,England English		en	
17f32f9f15bab6cf57af6fb7a5daf0747f6b79c0361fdcf880635e204dbccd77f2dbf651b3bbf5f75010c857a307bc6046fcc6f8db9ad449a91f5e2293d88aa5	common_voice_en_32757035.mp3	Jawahar High school is located in the block.	8	0	twenties	male	Slavic,East European,polish		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32858315.mp3	Jayamanne informed Deraniyagala to meet him after finishing school times.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_36392623.mp3	Jeeva and Vicky would then share the bounty.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
df378dccb379078c47df63ca9e9a4cefce29b3d5082556a2d05f41b6e480a2c0ce606ae67aec5c90058105ec010892fef22ed72223dea058431071baff3d8893	common_voice_en_31922257.mp3	Jeff Williams unseated incumbent mayor Robert Cluck.	8	0			"United States English,Chicano English,""Valley Girl"" English"		en	
57d9be2eeda5fbaad0290c45f4e95813da95e09633d5fd84df35a758151788abec644a351cdf610c7b792561d1db0ac6f122dbc94404646941967bd6f0befd44	common_voice_en_20286044.mp3	Jeffreys was an evangelist with a Welsh Congregational church background.	7	0	sixties	female			en	
23155b3c9b54685ab85e13f624e6e07bd88f4280ce08d3e2cac43dc044c9aa8ca68d9cf70689d485319e8d91a60b6d25089f57ffb8156d07bff67d67f1a0a8e9	common_voice_en_32259912.mp3	Jimenez had also disappeared and his car was nowhere to be found.	8	0	twenties	female	United States English,southern United States,New Orleans dialect		en	
8dfa1272da00db0261010aed9d0d967f02c8881cf66756a4924873ae572513f1ea3c8cf4562bd4c2de7e8dabb79375f8a0942fb44cf29d4c342a0745dda5b458	common_voice_en_32544491.mp3	Joan Baez sang it back in the sixties too.	14	0			England English,New Zealand English,Welsh English,Australian English,United States English,Mixed-Accent English		en	
c62d5679638de9330c799a419680fbf6fd7f66f960bbf955d17a0b6ec9e0fb253dfe4218bce726ab618abcf6490c6e987650f87e7cf42f3c3a1e39b7cbdc3b29	common_voice_en_31648341.mp3	John Stands In Timber is her step brother.	8	0	teens	male	India and South Asia (India, Pakistan, Sri Lanka)		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_35047594.mp3	John Wesley originally called this experience the New Birth.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_33732523.mp3	John remarried in the following year.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_33078010.mp3	Jones would be the one to soon after confess to the crime.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
988581a5cce1a14ddf4f07e784697a774e60094d1a2277bc202596d8b42c41b83877405efb48613cd64de2267f79c47084768650c1734614e5e705262b8b070c	common_voice_en_31953413.mp3	Jurin was born in Phang Nga Province.	10	0			European,eastern europe,pronounced r's,heavy consonants 		en	
1b781ac6da63e7ec62610ea4424436c53c32e092428589120427cbef8de2e2c0d80d19d2a8c3aeb096d2193e5cf8c6b104e82d052439cb4bc582b20c393aef8a	common_voice_en_1089.mp3	Just by looking at them.	43	0	thirties	female	United States English		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32857220.mp3	Just inland from this western point of Sunny Bay lived the Dykes.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
0b8f6a72403797d45823eb9bd80b6b0a2115b0464d1b89f4db17a4ea86f270098f275fb3e04a0096d8225276ea9936545336f6bdba742d9d466cc38389ffcefd	common_voice_en_23281.mp3	Just teach me to be the wind for a few moments, the boy said.	10	0					en	
d38bc6377ad8e5ce0d033e41d747044f16be09f4b02334f06005227e5030861c98045dab5738f432c2fd8b548e9d882ddf3bf22feaa7f5bb5f5af39a8d6defcb	common_voice_en_2639.mp3	Just the ant colony of the neighborhood.	8	0	twenties	female	United States English		en	
ff96183ed9652849e89ecc63ab1f727340d15a67441c6c6f893903cfbf62d76ada9622b1c0cade574c5684e080f6d90973a196ceb1117a25c690d2d3b4d9ffd8	common_voice_en_32836549.mp3	Kalchirburan is the nearest rural locality.	15	0	fifties	female	Mid-Atlantic United States English,Philadelphia, Pennsylvania, United States English,United States English,Philadelphia Style United States English		en	
7d2ed8f1807ad64b281c6fa82a744d6dd7afb3c925128850ee33de2daf1e57b8638150524223652302a2657f7298a618fa571756793c600bb463dcd70414f9eb	common_voice_en_30115709.mp3	Kan was superintendent of the Union High School kindergarten in Hangzhou.	8	0			United States English,England English,Hong Kong English		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_35282697.mp3	Kapono currently studies coral health at the University of Hawaii at Hilo.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
fc0b5f0d37046cbb75a9d2b626ec260b901afc97a5b9b37f5ec2a73a9aa52c6c705057d1fc684bd383448d75f2cfd33eee31571e13ae709072d88c15d8874dba	common_voice_en_30524947.mp3	"Kardon was featured on the album with his remix of the song ""Vault""."	9	0	twenties	other	United States English,Some time spent in Scotland, mostly affecting inflection, I think		en	
73532cef33f34d1b6f64b013d2fa3c093a2828526a366a882eceb71fda4cb94d0e2a0ae029474df3ee98912615ce09892194e83cd22bc1445d9b3e77c5b08882	common_voice_en_30531384.mp3	Kavya and Pratap unite.	8	0	fourties	male	United States English,Midwestern,Minnesotan		en	
195429c9d8e4199347fb15d9ed628017e2f05de3f29ead056b1535875d770dd80dbf46f55c8b596d82576dddd8e43497362c1b3a1457fc3db6a8d58d139e2e58	common_voice_en_37038188.mp3	Keenlyside was born in London, the son of Raymond and Ann Keenlyside.	9	0	sixties	female	United States English,United States, west coast English 		en	
3b97dd5c9db498daa7f62739105a62eeab8abd29b2765e3055ea9aed55f7bd85a0e7a4a5a61ffd24b32b88445c2fffa311b5a622fcd00166f84101306ec2134f	common_voice_en_32838789.mp3	Kelly was succeeded by Rev.	8	0			United States English,Spoke Chinese when little,90% Pennsylvanian accent, 10% Chinese accent		en	
55ab02603c98973e49eff7adbd8a3cec9e0fcdae944edb3c13c193ffcfff3126bbb5dcb19bd905d327e4fdbee469094b8666edc4db3376034a568a004022c504	common_voice_en_32372176.mp3	Kennedy won the National Apprentice title in his final year.	10	0	twenties	male	United States English,South Texas,Slightly effeminate,Conversational		en	
55ab02603c98973e49eff7adbd8a3cec9e0fcdae944edb3c13c193ffcfff3126bbb5dcb19bd905d327e4fdbee469094b8666edc4db3376034a568a004022c504	common_voice_en_32371750.mp3	Kenny Gamble and Kyle Warwick were the team captains.	10	0	twenties	male	United States English,South Texas,Slightly effeminate,Conversational		en	
25d586a5ae96cb213f2b37a7f4c3a07be502690acc2fcbb9a848e69402960b989fa8fe86bb3086a448098d4bcb8568834ba05a4090f6a9809500cda9370d205c	common_voice_en_30174847.mp3	Kerala Congress (Socialist) soon got dissolved when it merged with the Janata Dal (Secular).	12	0	twenties	male	England English,south German / Swiss accent		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32857165.mp3	Keramat Ali Tang.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
23155b3c9b54685ab85e13f624e6e07bd88f4280ce08d3e2cac43dc044c9aa8ca68d9cf70689d485319e8d91a60b6d25089f57ffb8156d07bff67d67f1a0a8e9	common_voice_en_32248746.mp3	Key players for Jackson State included quarterback Roy Curry and end Willie Richardson.	8	0	twenties	female	United States English,southern United States,New Orleans dialect		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32914420.mp3	Khan held an inherited position.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
73532cef33f34d1b6f64b013d2fa3c093a2828526a366a882eceb71fda4cb94d0e2a0ae029474df3ee98912615ce09892194e83cd22bc1445d9b3e77c5b08882	common_voice_en_30531275.mp3	Khan is married to Altaf Hossain Kajol.	8	0	fourties	male	United States English,Midwestern,Minnesotan		en	
21660091f90500a59ba00f996df2fe04fadcd779415c2a7988b1bd98cf55457668dd4617db89043351e234d2ced779e7ef8efcc7e7082ce4942f79215726f66a	common_voice_en_30419212.mp3	Kierkegaard writes about two individuals who went to the temple.	9	0	twenties	male	United States English,Californian Accent		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32865276.mp3	King James asked for confirmation that such an old debt was still outstanding.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
eed2f3f0cb735e94a3c5e421ac17fd04ca2ea77cd10e25fe66f94e095124b24ac8d138afe14b6e2f5d7f2d632d878c145c0acd9ddf66b3dfb8aec8411ad06039	common_voice_en_31063603.mp3	King lived and worked in Portland for the rest of his life.	8	0	twenties	male	Spanish,Foreign,Non-native		en	
23155b3c9b54685ab85e13f624e6e07bd88f4280ce08d3e2cac43dc044c9aa8ca68d9cf70689d485319e8d91a60b6d25089f57ffb8156d07bff67d67f1a0a8e9	common_voice_en_32248866.mp3	King went on to start Protection Plus Security Limited.	8	0	twenties	female	United States English,southern United States,New Orleans dialect		en	
64539bd4fe51e6de0e535beda52b811e57ae7a24414e2699b4c470ec413dd9adf9a3afb6b7d337558f5df5ac680286be9bfccb2c074f74049d9a9c47486dbdfe	common_voice_en_33021883.mp3	Klopfer and Wainwright later became longtime colleagues at Duke University.	8	0			little latino,United States English,second language		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32359778.mp3	Known for her geometric paintings that invoke pioneer quilts and Mormon culture.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
eed2f3f0cb735e94a3c5e421ac17fd04ca2ea77cd10e25fe66f94e095124b24ac8d138afe14b6e2f5d7f2d632d878c145c0acd9ddf66b3dfb8aec8411ad06039	common_voice_en_31063561.mp3	Konda started his career with the Wa All Stars.	8	0	twenties	male	Spanish,Foreign,Non-native		en	
8dfa1272da00db0261010aed9d0d967f02c8881cf66756a4924873ae572513f1ea3c8cf4562bd4c2de7e8dabb79375f8a0942fb44cf29d4c342a0745dda5b458	common_voice_en_32544124.mp3	Kozak is openly lesbian.	14	0			England English,New Zealand English,Welsh English,Australian English,United States English,Mixed-Accent English		en	
1c364c1cff2207a00b41f0f70c6d871e1adf907815a839fb3eb286f956a8bb21f41154728f6dce6ac6c83bc3fd51f82f4cd3c2b04360ef5cc0a561ff1ba45d94	common_voice_en_31066914.mp3	Kozlov is the nearest rural locality.	10	0	twenties	male	European,German,Foreign,Non-native		en	
1c364c1cff2207a00b41f0f70c6d871e1adf907815a839fb3eb286f956a8bb21f41154728f6dce6ac6c83bc3fd51f82f4cd3c2b04360ef5cc0a561ff1ba45d94	common_voice_en_31066708.mp3	Krasnaya Ushna is the nearest rural locality.	10	0	twenties	male	European,German,Foreign,Non-native		en	
084cf7033ee3d9340f80bbf198723a18142fb9f54c9c275dc7aba22543fac2083bf67b734d04a04a7fe6097b24d975e10bda91fc42346ae379c5712580dc43a0	common_voice_en_36528130.mp3	"Kupperberg created the ""Takion"" series as well."	8	0	twenties	female	very slight Russian accent,Standard American English,Boston influence		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32857266.mp3	Kwame Karikari was the former chairman of the organization.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
ff96183ed9652849e89ecc63ab1f727340d15a67441c6c6f893903cfbf62d76ada9622b1c0cade574c5684e080f6d90973a196ceb1117a25c690d2d3b4d9ffd8	common_voice_en_32836981.mp3	La Sepultura Biosphere Reserve covers the western end of the Sierra Madre de Chiapas.	10	0	fifties	female	Mid-Atlantic United States English,Philadelphia, Pennsylvania, United States English,United States English,Philadelphia Style United States English		en	
73532cef33f34d1b6f64b013d2fa3c093a2828526a366a882eceb71fda4cb94d0e2a0ae029474df3ee98912615ce09892194e83cd22bc1445d9b3e77c5b08882	common_voice_en_30531363.mp3	Lake and the Lac des Martres.	8	0	fourties	male	United States English,Midwestern,Minnesotan		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32886758.mp3	Lan Lan and Kang Kang caused an immediate sensation when they arrived in Japan.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
fa552041006acdb1700d1a4faca1565aa4190cc21242eb67cf459af1a7dc235ff7b65c6fd024e21419e84b3fc9246005b9614c0d41ff2745e6c05d4d79b53066	common_voice_en_20675193.mp3	Lanza formed a new cabinet in which he was himself minister of the interior.	9	0	fourties	male	Liverpool English,Lancashire English,England English		en	
23155b3c9b54685ab85e13f624e6e07bd88f4280ce08d3e2cac43dc044c9aa8ca68d9cf70689d485319e8d91a60b6d25089f57ffb8156d07bff67d67f1a0a8e9	common_voice_en_32260028.mp3	Laredo won the second–half championship.	8	0	twenties	female	United States English,southern United States,New Orleans dialect		en	
73532cef33f34d1b6f64b013d2fa3c093a2828526a366a882eceb71fda4cb94d0e2a0ae029474df3ee98912615ce09892194e83cd22bc1445d9b3e77c5b08882	common_voice_en_30536404.mp3	Larvae will feed internally on the bark and woody materials.	8	0	fourties	male	United States English,Midwestern,Minnesotan		en	
1d13d92b31525684c6df58630ef2c98bc7c7795ff5e3ae91f0f442467039b5747a341faf9081c63aca6baac644d5c3707bbc5144fb3d312869d52174aeff4e35	common_voice_en_1653.mp3	Last time, I made the mistake of replicating a drawing by Rodin.	15	1					en	
62882ec0bfb3931c782b026e69a99bcdb8418cb112c19bac808eedb09ab1a2661555e566db5b341e5319b7e2de5312ad8346291680bcb24b482500128607e605	common_voice_en_30608687.mp3	Later in life she developed novel methods to teach mathematics to blind students.	16	0	twenties	male	United States English,Australian English,England English,New Zealand English,India and South Asia (India, Pakistan, Sri Lanka),international,Slovak		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32999993.mp3	Later in the year he played excellently at the Engadine Open in Switzerland.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32360028.mp3	Later she competed in ballroom dancing.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
8dfa1272da00db0261010aed9d0d967f02c8881cf66756a4924873ae572513f1ea3c8cf4562bd4c2de7e8dabb79375f8a0942fb44cf29d4c342a0745dda5b458	common_voice_en_32544338.mp3	Later she was in charge of the Health and Science Curriculum for Palau.	7	0			England English,New Zealand English,Welsh English,Australian English,United States English,Mixed-Accent English		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32814372.mp3	Later that year she represented Australia at the Junior World Championships.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
c74cf45b8c7734847dd9b3113b94e12f8336e1c6befb461c3122ed7580fb4c435040facc7a6b1917e70850abc14b1b47c33a73f08175d7802ff7f249118f3e05	common_voice_en_11316.mp3	Later, we simply let life proceed, in its own direction, toward its own fate.	12	0					en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32360025.mp3	Lateral antennae present.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
b36ab80d7b2766b69d3fc4714e37ca9ed9368f07cbc0f0283cc7b4526d08dbca85f284934c699cf89df18076479364f4c0a90c74c0ab75d3a37059b731320a51	common_voice_en_36305254.mp3	Leave Home has various lyrical themes throughout its track list.	8	0	teens	male	United States English,England English,ohio		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32389388.mp3	Leaves are alternate and glabrous.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
7e70784fb02313bd599af88043d8abfdb5aedba92f0824af52152f3fdf95ad049fb7abb6789f163240ff079782adefd91596ec409faa13418347bec58819a582	common_voice_en_32206488.mp3	Leavitt is married and has five children.	8	0			England English		en	
8dfa1272da00db0261010aed9d0d967f02c8881cf66756a4924873ae572513f1ea3c8cf4562bd4c2de7e8dabb79375f8a0942fb44cf29d4c342a0745dda5b458	common_voice_en_32544364.mp3	Lebanon defeated Chinese Taipei by walkover.	14	0			England English,New Zealand English,Welsh English,Australian English,United States English,Mixed-Accent English		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_33307079.mp3	Lee danced and toured with George Washington Smith.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
64539bd4fe51e6de0e535beda52b811e57ae7a24414e2699b4c470ec413dd9adf9a3afb6b7d337558f5df5ac680286be9bfccb2c074f74049d9a9c47486dbdfe	common_voice_en_32946799.mp3	Legend states that the spear is capable of melting mountains and splitting oceans.	8	0			little latino,United States English,second language		en	
10ec364049b7b2b1bce379ca326483eb020c5ab48ca7cfa3027f8c2c4930bd53102a3eb7ffe0635260c442ad52efbdb66aa60f67f50d1a71f0e6950f86e20fdd	common_voice_en_32662367.mp3	Legislators have no immunity from the Constitution.	8	0			Australian English,England English,Japanese		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_33322091.mp3	Lemu also founded the Dawah Coordination Council Of Nigeria and was the first President.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
16ca33c77a4ff48f931fe63a9986938db81dc24e4be8ebbd4d9d08620f5c5e75836c691bbfa9fe2b63926c1fa2a8daccdc4983beda162e4b72da5f85ca9b14eb	common_voice_en_30626629.mp3	Leninsky is the nearest rural locality.	8	0	teens	male	England English,Northern England		en	
771bb09f65a789b82c4f187fca85ba0bb0e63b727878deef5de3034f022847d1e64f8d6a7b081cb9c8b81876c889ec10a1c16e591bf316a8468e6026d582718b	common_voice_en_26946421.mp3	Leonardo da Vinci's most famous painting the Mona Lisa is also brunette.	8	0			England English,southern english,sussex		en	
73532cef33f34d1b6f64b013d2fa3c093a2828526a366a882eceb71fda4cb94d0e2a0ae029474df3ee98912615ce09892194e83cd22bc1445d9b3e77c5b08882	common_voice_en_30531959.mp3	Leslie Jones and rapper Rick Ross also joined the cast in undisclosed roles.	8	0	fourties	male	United States English,Midwestern,Minnesotan		en	
